9.718258485791090306e-01,-2.333943905187164936e-01,2.172948571505988814e-04,3.681039806474151882e-03,1.667393004745482132e-02,-1.012334391669507924e-06
9.753644270997808841e-01,-2.166870850094017587e-01,2.163494509326297356e-04,3.395863885568279131e-03,1.673984699777297108e-02,-8.788193844898120147e-07
9.786170945039156521e-01,-1.999163485805294793e-01,2.155356847277728699e-04,3.109236989948040673e-03,1.680078047399525751e-02,-7.498948658135233900e-07
9.815824581714512886e-01,-1.830871979221604107e-01,2.148464877532479023e-04,2.821276605961755331e-03,1.685666499415168496e-02,-6.304866519975935872e-07
9.842592459449115427e-01,-1.662047119721636601e-01,2.142699704429884241e-04,2.532106476475851509e-03,1.690744182997105244e-02,-5.252969648788087237e-07
9.866463125688549329e-01,-1.492740246502464729e-01,2.137896835461197806e-04,2.241856724520924129e-03,1.695306005624486537e-02,-4.387199234629460019e-07
9.887426460574686438e-01,-1.323003161745140710e-01,2.133849989451128289e-04,1.950663568326288207e-03,1.699347789730743311e-02,-3.747164311407479512e-07
9.905473734981595779e-01,-1.152888034604571399e-01,2.130315961272568519e-04,1.658668758359060739e-03,1.702866429871006948e-02,-3.366592546739382097e-07
9.920597658503076399e-01,-9.824472851759810665e-02,2.127021513477593008e-04,1.366018091707847789e-03,1.705860037312950314e-02,-3.271533381143753352e-07
9.932792411847302105e-01,-8.117334553560318078e-02,2.123671989361715264e-04,1.072859783574264076e-03,1.708328053732107929e-02,-3.478758177335375557e-07
9.942053664408988523e-01,-6.407990722222611790e-02,2.119961181398168797e-04,7.793428335157528714e-04,1.710271373253120092e-02,-3.994089750613990248e-07
9.948378569867547538e-01,-4.696964971965403302e-02,2.115583213360980124e-04,4.856148032288903991e-04,1.711692443631383787e-02,-4.810683499781014480e-07
9.951765738892833779e-01,-2.984777629650489650e-02,2.110246347436008378e-04,1.918192560379018458e-04,1.712595395451084121e-02,-5.906947324423586854e-07
9.952215184791819436e-01,-1.271943974926722717e-02,2.103688955723417115e-04,-1.019079747446717630e-04,1.712986214942533586e-02,-7.243655542993000311e-07
9.949728217091940996e-01,4.410276425158147703e-03,2.095698487519486591e-04,-3.954445224781079284e-04,1.712872799105637223e-02,-8.761278158066265765e-07
9.944307268593975957e-01,2.153637691910770258e-02,2.086133057734931308e-04,-6.886893155334779595e-04,1.712264830553759942e-02,-1.037801834258422047e-06
9.935955638704589976e-01,3.865397032850267922e-02,2.074943615873938861e-04,-9.815718380751176433e-04,1.711173251463336820e-02,-1.199065871124621053e-06
9.924677145693886482e-01,5.575827630705664645e-02,2.062192423457048090e-04,-1.274059893352183157e-03,1.709609109318486336e-02,-1.348124245902189216e-06
9.910475725184383355e-01,7.284461866843892908e-02,2.048061831872875001e-04,-1.566161734733409689e-03,1.707581878418605245e-02,-1.473032459451743028e-06
